prefix,asNumber,asName,asOrg,usage
12.127.17.68/31,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司
12.127.17.74/31,7018,ATT-INTERNET4,ARIN,美国新泽西州莫里斯县莫里斯敦镇AT&T公司
12.166.30.0/31,7018,ATT-INTERNET4,ARIN,美国ATT用户
12.180.165.42/31,7018,ATT-INTERNET4,ARIN,美国ATT用户
14.104.47.222/31,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.104.50.148/31,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.105.64.38/31,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.106.228.92/31,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.106.255.34/31,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.109.102.132/31,4134,CHINANET-BACKBONE,APNIC,重庆市电信
14.197.148.12/31,NA,NA, ,北京市鹏博士长城宽带
14.197.148.42/31,NA,NA, ,北京市鹏博士长城宽带
14.197.148.44/31,NA,NA, ,北京市鹏博士长城宽带
14.197.149.138/31,NA,NA, ,北京市鹏博士长城宽带
14.197.149.142/31,NA,NA, ,北京市鹏博士长城宽带
14.197.149.150/31,NA,NA, ,北京市鹏博士长城宽带
14.197.149.154/31,NA,NA, ,北京市鹏博士长城宽带
14.197.149.248/31,NA,NA, ,北京市鹏博士长城宽带
14.197.149.48/31,NA,NA, ,北京市鹏博士长城宽带
14.197.149.78/31,NA,NA, ,北京市鹏博士长城宽带
14.197.149.82/31,NA,NA, ,北京市鹏博士长城宽带
14.197.176.152/31,NA,NA, ,北京市鹏博士长城宽带
14.197.176.224/31,NA,NA, ,北京市鹏博士长城宽带
14.197.177.12/31,NA,NA, ,北京市鹏博士长城宽带
14.197.177.128/31,NA,NA, ,北京市鹏博士长城宽带
14.197.178.46/31,NA,NA, ,北京市鹏博士长城宽带
14.197.178.92/31,NA,NA, ,北京市鹏博士长城宽带
14.197.178.96/31,NA,NA, ,北京市鹏博士长城宽带
14.197.179.34/31,NA,NA, ,北京市鹏博士长城宽带
14.197.199.126/31,NA,NA, ,北京市鹏博士长城宽带
14.197.201.186/31,NA,NA, ,北京市鹏博士长城宽带
14.197.201.192/31,NA,NA, ,北京市鹏博士长城宽带
14.197.201.200/31,NA,NA, ,北京市鹏博士长城宽带
14.197.203.152/31,NA,NA, ,北京市鹏博士长城宽带
14.197.203.54/31,NA,NA, ,北京市鹏博士长城宽带
14.197.203.58/31,NA,NA, ,北京市鹏博士长城宽带
14.197.209.138/31,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.209.142/31,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.210.112/31,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.210.128/31,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.211.184/31,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.215.84/31,NA,NA, ,辽宁省大连市鹏博士长城宽带
14.197.240.134/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.240.144/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.240.196/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.240.216/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.240.232/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.0/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.176/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.226/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.26/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.62/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.241.94/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.150/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.16/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.168/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.220/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.4/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.68/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.242.72/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.150/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.180/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.236/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.252/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.32/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.243.64/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.112/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.118/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.148/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.232/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.238/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.254/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.36/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.44/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.48/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.60/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.244.92/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.126/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.16/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.166/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.174/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.208/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.224/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.32/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.245.60/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.246.214/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.248.0/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.248.50/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.248.6/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.248.88/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.249.40/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.249.76/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.0/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.100/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.16/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.168/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.32/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.74/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.82/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.250.94/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.252.0/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.252.2/31,NA,NA, ,上海市长城宽带互联节点
14.197.252.206/31,NA,NA, ,上海市长城宽带互联节点
14.197.253.106/31,NA,NA, ,上海市长城宽带互联节点
14.197.253.212/31,NA,NA, ,上海市长城宽带互联节点
14.197.253.98/31,NA,NA, ,上海市长城宽带互联节点
14.197.254.10/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.254.132/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.254.176/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.254.78/31,NA,NA, ,中国鹏博士宽带/长城宽带/鹏博士互联节点
14.197.254.8/31,NA,NA, ,上海市长城宽带互联节点
14.204.75.168/31,4837,CHINA169-Backbone,APNIC,云南省昆明市联通
14.204.84.114/31,4837,CHINA169-Backbone,APNIC,云南省昆明市联通
14.209.44.46/31,4134,CHINANET-BACKBONE,APNIC,广东省肇庆市电信
14.209.47.128/31,4134,CHINANET-BACKBONE,APNIC,广东省肇庆市怀集县电信
15.89.145.124/31,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.145.176/31,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.145.66/31,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.146.224/31,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.147.128/31,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.147.176/31,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.89.147.70/31,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.145.66/31,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.147.124/31,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.147.176/31,71,HP-INTERNET-AS,ARIN,美国惠普HP
15.90.147.66/31,71,HP-INTERNET-AS,ARIN,美国惠普HP
17.0.90.118/31,714,APPLE-ENGINEERING,ARIN,美国Apple
17.0.163.118/31,714,APPLE-ENGINEERING,ARIN,荷兰Apple
17.0.163.66/31,714,APPLE-ENGINEERING,ARIN,荷兰Apple
17.0.163.78/31,714,APPLE-ENGINEERING,ARIN,荷兰Apple
17.0.166.18/31,714,APPLE-ENGINEERING,ARIN,英国Apple
17.0.184.58/31,714,APPLE-ENGINEERING,ARIN,澳大利亚Apple
17.0.184.72/31,714,APPLE-ENGINEERING,ARIN,澳大利亚Apple
17.0.186.6/31,714,APPLE-ENGINEERING,ARIN,日本Apple
17.0.190.70/31,714,APPLE-ENGINEERING,ARIN,香港Apple
17.0.190.74/31,714,APPLE-ENGINEERING,ARIN,香港Apple
17.1.0.152/31,714,APPLE-ENGINEERING,ARIN,英国Apple
17.1.0.154/31,714,APPLE-ENGINEERING,ARIN,美国Apple
17.1.0.192/31,714,APPLE-ENGINEERING,ARIN,美国Apple
17.1.2.218/31,714,APPLE-ENGINEERING,ARIN,美国Apple
17.1.3.58/31,714,APPLE-ENGINEERING,ARIN,美国Apple
17.91.1.136/31,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
17.91.1.140/31,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
17.91.1.144/31,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
17.91.1.148/31,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
17.91.1.156/31,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
17.91.1.164/31,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
17.91.1.168/31,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
17.91.1.172/31,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
17.91.1.180/31,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
17.91.1.184/31,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
17.91.1.196/31,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
17.91.1.200/31,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
17.91.1.208/31,714,APPLE-ENGINEERING,ARIN,亚太地区Apple
23.2.137.102/31,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.4.92.10/31,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.4.92.16/31,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.13.181.4/31,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.42.191.130/31,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.58.228.246/31,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.67.53.42/31,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.74.121.102/31,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.76.204.208/31,35994,AKAMAI-AS,ARIN,香港美国麻省剑桥市Akamai科技公司CDN网络节点(PCCW和黄电盈移动机房)
23.76.204.210/31,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.76.204.88/31,35994,AKAMAI-AS,ARIN,美国Akamai科技公司CDN网络节点
23.76.204.98/31,35994,AKAMAI-AS,ARIN,香港美国麻省剑桥市Akamai科技公司CDN网络节点(PCCW和黄电盈移动机房)
24.154.1.4/31,27364,ACS-INTERNET,ARIN,美国俄亥俄州DNS服务器
24.154.1.6/31,27364,ACS-INTERNET,ARIN,美国宾夕法尼亚州巴特勒县巴特勒市Armstrong有线服务公司
24.159.64.20/31,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.177.176.36/31,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.178.162.0/31,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州
24.197.96.18/31,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州
24.217.201.64/31,20115,CHARTER-NET-HKY-NC,ARIN,美国密苏里州圣路易斯市Charter通信公司
24.233.167.164/31,30404,ADVANCED1,ARIN,美国佛罗里达州布劳沃德县珊瑚泉市AdvancedCable通信公司
24.233.167.170/31,30404,ADVANCED1,ARIN,美国佛罗里达州布劳沃德县珊瑚泉市AdvancedCable通信公司
24.237.132.6/31,8047,GCI,ARIN,美国阿拉斯加
27.22.79.212/31,4134,CHINANET-BACKBONE,APNIC,湖北省襄阳市电信
27.24.8.70/31,4134,CHINANET-BACKBONE,APNIC,湖北省黄石市电信
27.42.39.62/31,17816,CHINA169-GZ,APNIC,广东省珠海市联通
27.42.42.214/31,17816,CHINA169-GZ,APNIC,广东省珠海市联通
27.115.124.34/31,17621,CNCGROUP-SH,APNIC,上海市联通
27.154.202.58/31,4134,CHINANET-BACKBONE,APNIC,福建省厦门市电信
27.158.71.126/31,4134,CHINANET-BACKBONE,APNIC,福建省三明市电信
27.188.5.54/31,4134,CHINANET-BACKBONE,APNIC,河北省邯郸市电信
27.189.251.40/31,4134,CHINANET-BACKBONE,APNIC,河北省廊坊市电信
27.195.146.10/31,4837,CHINA169-Backbone,APNIC,山东省淄博市联通(蓝汛云分发nginx淄博节点)
27.195.146.8/31,4837,CHINA169-Backbone,APNIC,山东省淄博市联通(蓝汛云计算淄博节点)
27.221.21.208/31,4837,CHINA169-Backbone,APNIC,山东省青岛市腾讯计算机系统云平台联通节点
27.224.223.24/31,4134,CHINANET-BACKBONE,APNIC,甘肃省金昌市电信
27.224.223.26/31,4134,CHINANET-BACKBONE,APNIC,甘肃省兰州市电信
27.225.40.10/31,4134,CHINANET-BACKBONE,APNIC,甘肃省定西市电信
27.225.40.8/31,4134,CHINANET-BACKBONE,APNIC,甘肃省电信
27.225.176.10/31,4134,CHINANET-BACKBONE,APNIC,甘肃省武威市电信
27.225.176.8/31,4134,CHINANET-BACKBONE,APNIC,甘肃省电信
31.28.20.244/31,29076,CITYTELECOM-AS,RIPE,
31.28.20.246/31,29076,CITYTELECOM-AS,RIPE,
31.222.42.70/31,33924,PRONET-AL-AS,RIPE,阿尔巴尼亚CZ88.NET
