prefix,asNumber,asName,asOrg,usage
27.22.79.0/25,4134,CHINANET-BACKBONE,APNIC,湖北省襄阳市电信
27.24.8.128/25,4134,CHINANET-BACKBONE,APNIC,湖北省黄石市电信
27.42.39.128/25,17816,CHINA169-GZ,APNIC,广东省珠海市联通
27.42.42.0/25,17816,CHINA169-GZ,APNIC,广东省珠海市联通
27.101.210.0/25,17841,NCIA-AS-KR,APNIC,
27.102.67.0/25,45996,GNJ-AS-KR,APNIC,
27.102.67.128/25,45996,GNJ-AS-KR,APNIC,
27.102.70.128/25,45996,GNJ-AS-KR,APNIC,
27.102.91.128/25,45996,GNJ-AS-KR,APNIC,
27.102.92.0/25,45996,GNJ-AS-KR,APNIC,
27.102.101.0/25,45996,GNJ-AS-KR,APNIC,
27.115.124.128/25,17621,CNCGROUP-SH,APNIC,上海市联通
27.154.202.128/25,4134,CHINANET-BACKBONE,APNIC,福建省厦门市电信
27.158.71.128/25,4134,CHINANET-BACKBONE,APNIC,福建省三明市电信
27.188.5.128/25,4134,CHINANET-BACKBONE,APNIC,河北省邯郸市电信
27.189.251.128/25,4134,CHINANET-BACKBONE,APNIC,河北省廊坊市电信
27.195.146.128/25,4837,CHINA169-Backbone,APNIC,山东省淄博市联通(蓝汛云计算淄博节点)
27.221.21.0/25,4837,CHINA169-Backbone,APNIC,山东省青岛市腾讯计算机系统云平台联通节点
27.224.223.128/25,4134,CHINANET-BACKBONE,APNIC,甘肃省兰州市电信
27.225.40.128/25,4134,CHINANET-BACKBONE,APNIC,甘肃省定西市电信
27.225.176.128/25,4134,CHINANET-BACKBONE,APNIC,甘肃省武威市电信
31.186.236.0/25,27281,QUANTCAST,ARIN,
31.219.177.0/25,8966_65000,Etisalat-AS  ,RIPE  ,
31.219.177.128/25,8966_65000,Etisalat-AS  ,RIPE  ,
31.222.42.128/25,33924,PRONET-AL-AS,RIPE,阿尔巴尼亚CZ88.NET
